Unnamed: 0,latitude,longitude,ID,Филиал,Вид,Тип,Наименование пункта пропуска_y,Установлен / закрыт,Функционирует/не функционирует,84 приоритетные,Причины не функционирования,Распорядок работы,Классификация по виду международного сообщения,Дополнительная классификация по виду международного сообщения,Классификация по характеру международного сообщения,Классификация по режиму работы,Классификация по статусу,Классификация по пропуску,"Специализация: для ввоза на территорию РФ  животных, продукции животного происхождения, кормов, кормовых добавок, лекарственных средств для животных и подкарантинной продукции (подкарантинного материала, подкарантинного груза) (ПП РФ от 07.07.2011 № 557)","Специализация: для ввоза на территорию Российской  Федерации товаров, химических, биологических и радиоактивных веществ, отходов и иных грузов, представляющих опасность для человека (ПП РФ от 03.06.2011 № 442)","Специализация: для ввоза на территорию Российской Федерации пищевых продуктов, материалов и изделий (ПП РФ от 03.06.2011 № 442)",Сопредельное государство,Сопредельный пункт пропуска,Федеральный округ,Субъект РФ,Адрес,Принадлежность дороги,"Номер, название дороги",Группы АВС ,Рейтинг Приоритизации 2019 ,Направление МТК,Принадлежность к МТК,ГТС в сутки (по паспорту),ПТС в сутки (по паспорту),ЛТС в сутки (по паспорту),Всего ТС в сутки (по паспорту),Лиц в сутки (по паспорту),Грузы в сутки (по паспорту),ГТС в год (по паспорту),ПТС в год (по паспорту),ЛТС в год (по паспорту),Всего ТС в год (по паспорту),Лица в год (по паспорту),Грузы в год (по паспорту),ГТС 2017 (факт),ПТС 2017 (факт),ЛТС 2017 (факт),Всего ТС (ж.д. составы) за 2017 год (факт),ГТС 2018 (факт),ПТС 2018 (факт),ЛТС 2018 (факт),Всего ТС (ж.д. составы) за 2018 год (факт),ГТС 2019 (факт),ПТС 2019 (факт),ЛТС 2019 (факт),Всего ТС (ж.д. составы) за 2019 год (факт),ГТС 2020 (факт),ПТС 2020 (факт),ЛТС 2020 (факт),Всего ТС (ж.д. составы) за 2020 год (факт),ГТС 2021 (факт),ПТС 2021 (факт),ЛТС 2021 (факт),Всего ТС (ж.д. составы) за 2021 год (факт),ГТС 2022 (факт),ПТС 2022 (факт),ЛТС 2022 (факт),Всего ТС (ж.д. составы) за 2022 год (факт),Лица 2017 (факт),Лица 2018 (факт),Лица 2019 (факт),Лица 2020 (факт),Лица 2021 (факт),Лица 2022 (факт),"Грузы 2017, тонн (факт)","Грузы 2018, тонн (факт)","Грузы 2019, тонн (факт)","Грузы 2020, тонн (факт)","Грузы 2021, тонн (факт)","Грузы 2022, тонн (факт)",Пограничный контроль,Таможенный контроль,Санитарно-карантинный контроль,Ветеринарный контроль,Карантинный фитосанитарный контроль,Транспортный контроль,Сосед
10,64.740179,177.507531,МППАнадырьДФО,Владивостокский,МПП,МПП,Анадырь,установлен,да,нет,функционирует,"рабочие дни: понедельник - пятница с 9:00 до 18:00  (в выходные дни и вне регламента работы пункта пропуска по предварительному уведомлению (заявке) и огласованию с ГКО). Выходные дни: суббота, воскресенье (при форс-мажорных обстоятельствах круглосуточно)",морской,не определен,грузо-пассажирский,сезонный,многосторонний,не определен,нет,да,да,не применимо,не применимо,ДФО,Чукотский автономный округ,"Чукотский автономный округ, г. Анадырь, ул. Ленина, д. 73, Анадырский лиман, Берингово море",0,0,Группа С,321,Морской,Арктика,6,0,0,6,0,4000.0,546,0,0,546,0,364000.0,5,0,0,5,9,1,0,10,13,1,0,14,6,1,0,7,7,0,0,7,7,0,0,7,146,467,536,265,178,195,3.0,1237.0,5816.0,6.167,0.0,0.0,да,да,да,да,да,нет,нет
11,64.713322,177.737705,ВППАнадырь (Угольный)ДФО,Владивостокский,ВПП,ВПП,Анадырь (Угольный),установлен,да,нет,функционирует,"рабочие дни: понедельник пятница с 9:00 до 18:00 (в выходные дни и вне регламента работы пункта пропуска по предварительному уведомлению (заявке) и согласованию с ГКО). Выходные дни: суббота, воскресенье (по форс-мажорным обстоятельствам круглосуточно)",воздушный,не определен,грузо-пассажирский,работающий на нерегулярной основе,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,ДФО,Чукотский автономный округ,"Чукотский АО, Анадырский р-н, п. Угольные Копи, д. 6, аэровокзальный комплекс",0,0,Группа С,301,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,5,0,5,900,25.0,0,0,0,0,0,0.0,5,62,0,67,1,53,0,54,1,69,0,70,0,10,0,10,3,19,0,22,0,13,0,13,325,285,494,78,80,108,0.0,2.0,12.0,10.7,10.7,0.12,да,да,да,да,да,нет,нет
12,44.897531,37.304278,МППАнапаЮФО,Сочинский,МПП,МПП,Анапа,установлен,да,нет,функционирует,круглосуточно,морской,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,да,не применимо,не применимо,ЮФО,Краснодарский край,"Краснодарский край, г. Анапа, ул. Ленина, 1",0,0,Группа В,83,Морской,АЧБ,2,0,0,2,0,1024.657534246575,730,0,0,730,0,374000.0,114,45,0,159,10,20,0,30,12,37,0,49,5,8,0,13,0,29,0,29,43,72,0,115,3546,417,616,187,228,4164,40404.8,27629.71,15800.4,8828.362,9246.892000000002,298.37,да,да,да,да,да,нет,нет
13,45.002826,37.340337,ВППАнапа (Витязево)ЮФО,Сочинский,ВПП,ВПП,Анапа (Витязево),установлен,да,нет,функционирует,"зимний период-ежедневно с 08.00 до 20.00, летний период-ежедневно с 07.30 до 22.30",воздушный,не определен,грузо-пассажирский,работающий на нерегулярной основе,многосторонний,не определен,нет,нет,да,не применимо,не применимо,ЮФО,Краснодарский край,"Краснодарский край, г. Анапа -7, аэропорт",0,0,Группа В,199,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,4,0,4,480/600,10.0,0,0,0,0,0,0.0,78,662,0,740,155,320,0,475,116,434,0,550,0,335,0,335,43,485,0,528,8,67,0,75,13087,16328,24480,20307,21089,5976,137.163,31.756,172.27,502.1999999999999,1065.394,0.004,да,да,да,да,да,нет,нет
14,46.136665,33.646077,МАППАрмянскЮФО,Крымский,АПП,МАПП,Армянск,установлен,да,нет,функционирует,круглосуточно,автомобильный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,нет,да,не применимо (Херсонская обл.),«Контрольный пункт въезда-выезда» Каланчак,ЮФО,Республика Крым,"Республика Крым, 114 км автодороги М17 «Херсон-Джанкой-Феодосия-Керчь», МАПП Армянск",региональная,"35 ОП РЗ 35А-001
(Е-97) граница с Украиной - Джанкой - Феодосия - Керчь",Группа С,203,Сухопутный,Западный,30,30,400,460,4000,0.0,10950,10950,146000,167900,1460000,0.0,144,109,121698,121951,121,263,113177,113561,117,221,104893,105231,33,50,27352,27435,60,79,38804,38943,87536,891,199686,288113,1157566,1176248,1150990,304669,375654,705800,0.0,0.0,0.0,0.0,0.0,10902.638,да,да,да,да,да,да,нет
15,46.115953,33.702811,ЖДППАрмянскЮФО,Крымский,ЖДПП,ЖДПП,Армянск,установлен,да,нет,"В связи с односторонним принятием украинской стороной решения пропуск через государственную границу Российской Федерации временно не осуществляется с конца 2014 года. Пункт пропуска обустроен, ГКО размещены",круглосуточно,железнодорожный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,да,да,не применимо (Херсонская обл.),"Вадим, Херсон",ЮФО,Республика Крым,"Республика Крым, железнодорожная станция Армянск",0,0,Группа С,369,Сухопутный,Западный,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,35,0,0,0,0,0,471,0.0,0.0,0.0,0.0,0.0,0.0,да,да,да,да,да,нет,нет
16,64.528454,40.54068,МППАрхангельскСЗФО,Мурманский,МПП,МПП,Архангельск,установлен,да,нет,функционирует,круглосуточно,морской,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,да,да,не применимо,не применимо,СЗФО,Архангельская область,"Архангельская область, Белое море, река Северная Двина, Акватория бухты Северная, залив Дежнева, о. Земля Александры, архипелага Земля Франца Иосифа",0,0,Группа В,109,Морской,Арктика,0,0,0,0,0,0.0,0,0,0,0,0,0.0,612,8,0,620,677,10,0,687,614,9,0,623,633,3,0,636,571,8,0,579,274,1,0,275,11082,13686,10965,8587,7427,3836,1726984.266,4725585.242000001,2452893.75,1834359.6609,1477400.898,782393.679,да,да,да,да,да,да,нет
17,64.595784,40.710779,ВППАрхангельск (Талаги)СЗФО,Мурманский,ВПП,ВПП,Архангельск (Талаги),установлен,да,нет,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,да,нет,не применимо,не применимо,СЗФО,Архангельская область,"Архангельск, п.Талаги,  аэропорт Архангельск, д. 3, к. 3",0,0,Группа В,104,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,2880,0.0,0,0,0,0,1051200,0.0,6,537,0,543,7,467,0,474,0,423,0,423,0,9,0,9,1,179,0,180,0,16,0,16,107863,95119,84634,595,34384,2852,433.498,248.157,63.58,73.3,23.249,0.0,да,да,да,да,да,да,нет
18,50.3099,90.0221,ДАПП ПУПАспайтыСФО,Новосибирский,АПП,ДАПП ПУП,Аспайты,установлен,нет,нет,"Пункт пропуска не обустроен, так как решение о целесообразности функционирования не принято, в том числе сопредельным государством",не определен,автомобильный,не определен,грузо-пассажирский,работающий на нерегулярной основе,двусторонний,упрощенный,нет,нет,нет,Монголия,Асгатын-Гол,СФО,Республика Тыва,не определен,0,0,не определена,347,РМК,Восток,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,нет,нет,нет,нет,нет,нет,Монголия
19,46.360711,48.037058,МППАстраханьЮФО,Волгоградский,МПП,МПП,Астрахань,установлен,да,нет,функционирует,круглосуточно,морской,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,да,да,не применимо,не применимо,ЮФО,Астраханская область,"Астраханская область, г. Астрахань, Каспийское море",0,0,Группа А,106,Транскаспийский,Север-Юг,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3749,181,0,3930,3502,122,0,3624,3994,62,0,4056,4064,2,0,4066,3455,0,0,3455,3110,92,0,3202,49525,47072,52247,51233,44194,42716,3988315.0,78898106.08,4891121.152,8702991.31,7226539.000000001,9954726.195,да,да,да,да,да,нет,нет
20,46.287118,47.999856,ВППАстрахань (Нариманово)ЮФО,Волгоградский,ВПП,ВПП,Астрахань (Нариманово),установлен,да,нет,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,ЮФО,Астраханская область,"414018, г. Астрахань, Аэропортовский проезд, 1",0,0,Группа С,206,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,0,0.0,0,0,0,0,0,0.0,21,2637,0,2658,20,2607,0,2627,14,2849,0,2863,15,1209,0,1224,31,1694,0,1725,9,2537,0,2546,84630,93754,111212,31277,95845,90815,891.289,353.595,573.3620000000001,39.0,348.197,0.0,да,да,да,да,да,нет,нет
21,54.372517,20.659173,МАППБагратионовскСЗФО,Калининградский,АПП,МАПП,Багратионовск,установлен,да,да,функционирует,круглосуточно,автомобильный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,да,да,Республика Польша,Безледы,СЗФО,Калининградская область,"238420, Калининградская область, г. Багратионовск, ул. Дружбы, автомобильные дороги: обход г. Багратионовска км 7,9 и Калининград-Долгоруково км 49, 2",региональная,27 ОП РЗ 27А-003 Обход г. Багратионовска,Группа С,205,Сухопутный,Западный,200,100,900,1200,0,0.0,73000,36500,328500,438000,0,0.0,31292,9717,638904,679913,27669,9135,582412,619216,26276,9930,524750,560956,27553,1991,86200,115744,26552,153,4460,31165,11524,358,9911,21793,1015492,907898,854940,175191,36663,49930,249947.56,260495.63,465379.0,262040.0,289286.5,134250.86749,да,да,да,да,да,да,Республика Польша
22,54.3927,20.6475,ЖДППБагратионовскСЗФО,Калининградский,ЖДПП,ЖДПП,Багратионовск,установлен,нет,нет,"Не функционирует с 2000 г. Пункт пропуска не обустроен, так как решение о целесообразности функционирования не принято",не определен,железнодорожный,не определен,грузовой,постоянный,двусторонний,не определен,нет,нет,нет,Республика Польша,Гломно,СЗФО,Калининградская область,не определен,0,0,не определена,278,Сухопутный,Западный,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,нет,нет,нет,нет,нет,нет,Республика Польша
23,53.36153,83.548411,ВППБарнаулСФО,Новосибирский,ВПП,ВПП,Барнаул,установлен,да,нет,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,СФО,Алтайский край,"Алтайский край, г.Барнаул, Павловский тракт, д.226",0,0,Группа С,242,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,1,0,1,2400,0.0,0,365,0,365,876000,0.0,0,282,0,282,0,336,0,336,0,301,0,301,0,67,0,67,26,186,0,212,286,29,0,315,63264,68882,67032,15139,19448,3765,0.0,0.0,0.0,0.0,0.0,5834.469999999999,да,да,да,да,да,нет,нет
24,50.368527,35.756453,ДАППБезыменоЦФО,Белгородский,АПП,ДАПП,Безымено,установлен,нет,нет,"Пункт пропуска не обустроен, так как решение о целесообразности функционирования не принято, в том числе сопредельным государством. Инфраструктура пункта пропуск на сопредельной территории отсутствует",не определен,автомобильный,не определен,грузо-пассажирский,постоянный,двусторонний,не определен,нет,нет,нет,Украина,Александровка,ЦФО,Белгородская область,не определен,0,0,не определена,312,Сухопутный,Западный,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,нет,нет,нет,нет,нет,нет,Украина
25,52.3835,33.4804,ДАППБелая БерезкаЦФО,Брянский,АПП,ДАПП,Белая Березка,установлен,нет,нет,В связи с односторонним принятием сопредельной стороной решения (постановление Кабинета министров Украины от 18.02.2015 № 106)  пропуск через государственную границу Российской Федерации временно не осуществляется. Пункт пропуска не обустраивался. В соответствии с Соглашением между Правительством РФ и Кабинетом Министров Украины от 18.10.2011 функционирует как МПГ,не определен,автомобильный,не определен,не определен,не определен,двусторонний,не определен,нет,нет,нет,Украина,Нововасильевка,ЦФО,Брянская область,не определен,0,0,не определена,318,Сухопутный,Западный,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,нет,нет,нет,нет,нет,нет,Украина
26,50.645132,36.570298,ВППБелгородЦФО,Белгородский,ВПП,ВПП,Белгород,установлен,да,нет,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,ЦФО,Белгородская область,"г. Белгород, пр-кт. Б - Хмельницкого, д. 166",0,0,Группа С,244,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,8,0,8,3000,0.0,0,2920,0,2920,1095000,0.0,0,595,0,595,2,731,0,733,0,926,0,926,0,49,0,49,5,554,0,559,0,22,0,22,120744,136473,166241,5862,86467,490,0.0,0.0,0.0,0.0,0.0,0.0,да,да,да,да,да,нет,нет
27,50.593234,36.605675,ЖДППБелгородЦФО,Белгородский,ЖДПП,ЖДПП,Белгород,установлен,да,нет,функционирует,круглосуточно,железнодорожный,не определен,грузо-пассажирский,временный,многосторонний,не определен,нет,да,да,Украина,"Казачья Лопань, Харьков-Пассажирский",ЦФО,Белгородская область,"Белгородская область, г. Белгород, ул. Вокзальная, д.1, станция Белгород",0,0,не определена,320,Сухопутный,Западный,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1571,1061,0,2632,1758,1446,0,3204,1275,1127,0,2402,1026,151,0,1177,1121,0,0,1121,169,0,0,169,533098,417948,340899,50490,2930,356,2805966.0,2914824.0,2305662.0,2067277.0,4422076.0,260293.0,да,да,да,да,да,нет,Украина
28,63.064571,179.366523,МППБеринговскийДФО,Владивостокский,МПП,МПП,Беринговский,установлен,да,нет,функционирует,"рабочие дни: понедельник – пятница с 9.00 до 18.00 (в выходные дни и вне регламента работы пункта пропуска по предварительному уведомлению (заявке) и согласованию с ГКО). Выходные дни: суббота, воскресенье (при форс-мажорных обстоятельствах круглосуточно)",морской,не определен,грузо-пассажирский,сезонный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,ДФО,Чукотский автономный округ,"Чукотский автономный округ, Анадырский район, пгт. Беринговский, ул. Мандрикова, 3, Берингово море, северо-западное побереже бухты Угольная  (49°10' С.Ш. 179°02' В.Д.)",0,0,Группа С,375,Морской,Арктика,1,0,0,1,0,3400.0,91,0,0,91,0,309400.0,10,0,0,10,18,0,0,18,24,0,0,24,30,0,0,30,30,0,0,30,32,0,0,32,221,370,516,582,626,653,0.0,393126.0,554088.0,739834.0,890446.0,959666.0,да,да,да,да,да,нет,нет
29,50.420907,127.407967,ВППБлаговещенскДФО,Хабаровский,ВПП,ВПП,Благовещенск,установлен,да,да,функционирует,круглосуточно,воздушный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,не применимо,не применимо,ДФО,Амурская область,"Амурская область, г. Благовещенск, п. Аэропорт; (50 град. 25,5 мин. СШ, 127 град. 24,7 мин. В.Д.)",0,0,Группа С,315,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,1920,9.0,0,0,0,0,700800,3285.0,6,264,0,270,6,322,0,328,2,295,0,297,2,138,0,140,20,17,0,37,46,8,0,54,61566,77165,78715,29941,284,605,314.0,33.0,0.0,22.305,58.83,539.672,да,да,да,да,да,нет,нет
30,50.249853,127.554133,СППБлаговещенскДФО,Хабаровский,СПП,СПП,Благовещенск,установлен,да,нет,функционирует,"пассажирское направление:ежедневно с 8.00 до 21.00, без технологического перерыва;грузовое направление: ежедневно, с 8.00 до 21.00, без технологического перерыва; обработка грузов на судах заграничного следования в навигационный период - круглосуточно",смешанный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,да,да,Китайская Народная Республика,Хэйхэ,ДФО,Амурская область,"г. Благовещенск, район 991 - 992 км реки Средний Амур, Пассажирское направление: Участок № 1 пассажирский участок пункта пропуска - Российская Федерация, Амурская область, г. Благовещенск, ул. Чайковского, д. 1: Грузовое направление: Участок № 2 грузовой участок пункта пропуска - Российская Федерация, Амурская область, г. Благовещенск, ул. Лазо, 1. Участок № 3 грузовой участок пункта пропуска - Российская Федерация, Амурская область, г. Благовещенск, ул. Лазо, 1. Участок № 4 грузовой участок пункта пропуска - Участки № 5.1, 5.2 территория ООО ""Речной порт Номинал"" - Российская Федерация, Амурская область, г. Благовещенск, ул. Чайковского, д. 1",региональная,ул. Чайковского,Группа В,217,РК (сухопутный),Восток,1,0,0,1,7800,11000.0,182.5,0,0,182.5,2363400,3333000.0,16388,20056,0,36444,23691,24338,0,48029,21515,26472,0,47987,10698,3048,0,13746,764,0,0,764,604,0,0,604,763641,884150,1031804,66682,3222,4020,231075.0,563949.0,732567.12,545640.667,386462.037,453228.621,да,да,да,да,да,да,Китайская Народная Республика
31,50.252764,127.547584,ПППБлаговещенск-1ДФО,Хабаровский,ППП,ППП,Благовещенск-1,установлен,нет,да,"Принято решение о целесообразности функционирования, в настоящее время прорабатывается вопрос определения источника финансирования обустройства пункта пропуска. Необходимость обусловлена поручением Правительства Российской Федерации от 16.11.2020 № ЮТ-П47-73пр",не определен,пешеходный,не определен,пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,Китайская Народная Республика,Хэйхэ,ДФО,Амурская область,не определен,0,0,Группа С,371,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,нет,нет,нет,нет,нет,нет,Китайская Народная Республика
32,59.948243,30.194517,МППБольшой порт Санкт-ПетербургСЗФО,Санкт-Петербургский,МПП,МПП,Большой порт Санкт-Петербург,установлен,да,нет,функционирует,круглосуточно,морской,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,да,да,не применимо,не применимо,СЗФО,г. Санкт-Петербург,"г. Санкт-Петербург, Восточная часть Финского залива, Невская губа и устье реки Нева",0,0,Группа С,171,Морской,Западный,0,0,0,0,0,0.0,0,0,0,0,0,0.0,9634,0,0,9634,9985,0,0,9985,9561,493,0,10054,9389,102,0,9491,9474,276,0,9750,5337,144,0,5481,143801,147934,150510,143898,145131,86683,52170097.36,57164698.06,61791344.0,52712321.5,52562904.21700001,46739433.231,да,да,да,да,да,нет,нет
33,48.347254,134.768252,МАППБольшой УссурийскийДФО,Хабаровский,АПП,МАПП,Большой Уссурийский,установлен,нет,нет,"Принято решение о целесообразности функционирования, в настоящее время прорабатывается вопрос определения источника финансирования обустройства пункта пропуска. Необходимость обусловлена поручением Правительства Российской Федерации от 29.12.2020 № ЮТ-П4-17579",не определен,автомобильный,не определен,пассажирский,постоянный,многосторонний,не определен,нет,нет,нет,Китайская Народная Республика,Хэйсяцзыдао,ДФО,Хабаровский край,не определен,0,0,не определена,338,Не является признаком отнесения к МТК,Не является признаком отнесения к МТК,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,нет,нет,нет,нет,нет,нет,Китайская Народная Республика
34,69.655681,30.203183,МАППБорисоглебскСЗФО,Мурманский,АПП,МАПП,Борисоглебск,установлен,да,нет,функционирует,"с 30.10.2022 ежедневно, с 10:00 до 17:00 (мск)
Режим работы пункта пропуска
устанавливается по согласованию
пограничных комиссаров Сторон.",автомобильный,не определен,грузо-пассажирский,постоянный,многосторонний,не определен,да,да,да,Королевство Норвегия,Стурскуг,СЗФО,Мурманская область,"Мурманская обл. Печенгский р-н, 1592 км автомобильной дороги Р-21 «Кола» Санкт-Петербург–Петрозаводск–Мурманск–Печенга-граница с Королевством Норвегия",федеральная,Р-21,Группа В,7,Сухопутный,Западный,0,0,0,100,300,0.0,0,0,0,36500,109500,0.0,890,2822,110557,114269,861,2512,106295,109668,928,2279,110052,113259,791,1071,21439,23301,813,1047,1771,3631,897,1579,16873,19349,270316,257666,267895,61369,15079,54498,2280.081,2945.416,3417.326,3790.432,3664.2,7259.839,да,да,да,да,да,да,Королевство Норвегия
